track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,predicted_genre,actual_genre,confidence_interval
24KBMWfxD8l3z9JwfgU9oL,Nora En Pure,Birthright,Birthright,55,183565,False,0.641,0.71,11,-9.871,1,0.036,0.0175,0.926,0.146,0.0364,122.021,4,Pop & Dance,Pop & Dance,Pop & Dance,0.66
6ursmCnbc9oDRGa2yHKkoZ,Sepultura,Roots,Roots Bloody Roots,62,212253,False,0.428,0.874,4,-6.664,0,0.128,0.000337,0.0419,0.311,0.261,119.708,4,Rock & Metal,Rock & Metal,Rock & Metal,0.64
7rE9wYXPgLqZsXVxn2JhU9,Pink Guy,Pink Season,Pink Life,41,190640,True,0.589,0.745,2,-7.883,1,0.41,0.248,0.0,0.246,0.328,131.22,5,Comedy & Children,World & Ethnic,Comedy & Children,0.36
3xDalRZsaBGpjlaOAD5l1R,Finntroll,Jaktens Tid,Födosagan,24,302866,False,0.409,0.97,4,-5.346,1,0.0574,6.21e-06,0.0582,0.309,0.392,136.395,4,Rock & Metal,Rock & Metal,Rock & Metal,0.84
5fmHHe4RrxyDIaQXWt1wiL,Brock Ansiolitiko,Maravilloso error,Hip Hop,28,237379,False,0.646,0.772,9,-6.685,0,0.0965,0.261,4.99e-05,0.0744,0.42,89.926,4,World & Ethnic,Pop & Dance,World & Ethnic,0.34
1ixbwbeBi5ufN4noUKmW5a,M.I.A.,Kala,Paper Planes,77,205200,False,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,4,Other / Misc,Rock & Metal,Other / Misc,0.32
1tSSc111CwyzxWmmIxyXRS,Sarah Téibo,Keep Walking,Lead the Way,22,240680,False,0.729,0.807,7,-5.803,1,0.0916,0.117,2.93e-05,0.072,0.488,98.969,4,Folk & Country,Pop & Dance,Folk & Country,0.32
7qsjrXn3peE4KSg9ecUnMa,Alkaline,Consistency (Through the Years),Juggernaut,0,180594,True,0.772,0.794,10,-3.22,0,0.0674,0.104,0.0,0.638,0.674,101.071,4,Pop & Dance,Pop & Dance,Pop & Dance,0.36
5JMwqxW7hH7sU7A7XXv1rR,Deadsy,Commencement,Brand New Love,27,274760,False,0.515,0.773,2,-5.507,1,0.0256,0.000169,0.37,0.309,0.251,105.0,4,Rock & Metal,Rock & Metal,Rock & Metal,0.45
0aQiqmn0V5CZqQM7fFToha,Giuseppe Verdi;Riccardo Muti;Plácido Domingo;New Philharmonia Orchestra,Verdi: Aida,"Verdi: Aida, Act 1, Scene 1: ""Celeste Aida"" (Radamès)",28,203066,False,0.231,0.191,10,-18.964,1,0.0424,0.986,0.0028,0.284,0.059,78.513,4,Classical & Opera,Classical & Opera,Classical & Opera,0.63
3FOxqvoBR5bvGGCBKYNO8q,Tears For Fears,Everybody Wants To Rule The World (Sped Up Version),Everybody Wants To Rule The World,39,252333,False,0.628,0.942,7,-5.242,1,0.075,0.363,0.0029,0.0909,0.489,112.036,4,Pop & Dance,Pop & Dance,Pop & Dance,0.31
1CUY6IWzjtrKEvXYL6saou,Vitor Fernandes;Unha Pintada,Piseiro Atualizado,Cancela esse amor,42,188437,False,0.638,0.805,3,-3.412,0,0.0377,0.463,2.58e-05,0.0385,0.962,156.072,4,Folk & Country,Folk & Country,Folk & Country,0.79
7vDAYnB1WJglClYMAidnD8,張玉華,張玉華同名專輯,原諒,42,255706,False,0.515,0.351,0,-9.628,1,0.0351,0.899,0.0,0.108,0.438,78.546,4,World & Ethnic,World & Ethnic,World & Ethnic,0.48
61MLU3vQw6R8yIBb9fNbtk,Thiaguinho;Abayomi,Meu Nome É Thiago André (Ao Vivo),Vencedor - Ao Vivo,61,229847,False,0.614,0.709,11,-6.952,0,0.147,0.467,0.0,0.959,0.742,139.979,4,Folk & Country,Folk & Country,Folk & Country,0.77
1h9sbBtqXjji9nnBsxaxNR,Disney Peaceful Piano;Disney,Disney Peaceful Piano: Lullaby,Beauty and the Beast,60,167055,False,0.432,0.0877,8,-27.006,1,0.068,0.995,0.922,0.117,0.149,79.203,4,Comedy & Children,Classical & Opera,Comedy & Children,0.53
6Lug1sWzQOhfySNlsmDNkI,Sahalé,Buddha Bar (by Sahalé & Ravin),Sapana,41,284709,False,0.823,0.521,2,-14.675,0,0.0361,0.73,0.823,0.119,0.431,110.025,4,Pop & Dance,Ambient & Chill,Pop & Dance,0.38
7wwFeAgaC2pGqJaTuCVFAw,Arch Enemy,Deceivers,The Watcher,59,298000,False,0.174,0.979,5,-7.269,0,0.0872,8.33e-06,0.886,0.394,0.126,93.352,4,Rock & Metal,Rock & Metal,Rock & Metal,0.94
1OMKW71AP9zgYe2MJmEjjT,Jackie Evancho,All of the Stars,All of the Stars,42,225205,False,0.306,0.405,8,-8.279,1,0.0381,0.568,4.25e-06,0.191,0.2,149.624,4,Classical & Opera,World & Ethnic,Classical & Opera,0.35
6zpGlMguCiKeoUMMe4NUce,Power Glove,EP II,Motorcycle Cop,42,265280,False,0.78,0.953,1,-7.636,1,0.234,0.437,0.813,0.106,0.415,110.449,4,Pop & Dance,Pop & Dance,Pop & Dance,0.35
1cPfKp9ThNZ1fez9itmUMN,Emma Watson;Luke Evans;Ensemble - Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Belle,64,333265,False,0.524,0.504,7,-7.641,1,0.05,0.82,0.0,0.0817,0.327,123.66,4,Comedy & Children,Folk & Country,Comedy & Children,0.37
1wUCk6Nh4c8XLAG0NdNIU5,Wolfgang Amadeus Mozart;Wiener Mozart Ensemble;Willi Boskovsky,Mozart - All Day Classics,"Overture and Three Contredanses, K.106: Overture in D, K.106",16,59760,False,0.56,0.247,2,-13.534,1,0.0601,0.924,0.957,0.0918,0.69,147.246,4,Classical & Opera,Classical & Opera,Classical & Opera,0.28
46vfbuNkK1W4k72AYs7rIf,Silly Kidz,101 Crazy Jokes for Kids,Axel F,7,169400,False,0.834,0.969,2,-3.867,1,0.235,0.0489,0.849,0.199,0.716,137.985,4,Comedy & Children,Pop & Dance,Comedy & Children,0.67
4DFaWZmhW3gUCv9ouoaj1K,Nivaldo Marques,Morena Com o Corpo Bronzeado,Morena Com o Corpo Bronzeado,40,138335,False,0.876,0.725,8,-5.749,1,0.0682,0.614,8.94e-06,0.0659,0.901,125.979,4,Folk & Country,Folk & Country,Folk & Country,0.5
0p4T17iHk02BH0NO9rFQtc,Shadowfax,Shadowfax,Wheel of Dreams,23,291440,False,0.444,0.208,0,-16.165,0,0.0333,0.81,0.903,0.087,0.093,120.172,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.67
3mvE6342MSu7wJvXUpTamG,Stream of Passion,Embrace the Storm,Out In the Real World,22,272306,False,0.462,0.67,9,-5.809,0,0.0285,0.00193,5.96e-06,0.273,0.352,133.024,4,Other / Misc,Rock & Metal,Other / Misc,0.46
2jfku0KZPbMQaxm00a8EnK,Mercyful Fate,In the Shadows,Legend Of The Headless Rider,23,463106,False,0.302,0.88,2,-8.769,1,0.0708,0.0215,0.0151,0.664,0.32,146.89,4,Rock & Metal,Rock & Metal,Rock & Metal,0.4
2cwPzt8Bi9w44yBbtmg0m6,Stam1na,Novus Ordo Mundi,Kriittinen massa,21,321475,False,0.0867,0.958,7,-7.146,1,0.0604,9.64e-06,0.0864,0.314,0.086,197.95,4,Rock & Metal,Rock & Metal,Rock & Metal,0.86
2cOu8e31NQ30LZUCu5BJL3,Murdock;Shystie;Sena Dagadu,Can't Keep Me Down,Can't Keep Me Down - Murdock's Bassline House Mix,19,282032,False,0.724,0.897,11,-4.36,0,0.0555,0.241,0.0617,0.0757,0.7,126.02,4,Pop & Dance,Pop & Dance,Pop & Dance,0.52
5PSaVasleQvJZ2mDN83Ixr,James Heather,Stories From Far Away On Piano,Biomes,59,162946,False,0.246,0.111,3,-24.418,1,0.0443,0.913,0.871,0.11,0.137,126.738,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.54
3vb0esfk0vnzl6veqMX8Nt,Paul Baloche;Integrity's Hosanna! Music,Our God Saves (Live),Our God Saves - Live,33,302360,False,0.505,0.721,2,-5.164,1,0.0293,0.0297,0.0,0.544,0.233,96.011,4,World & Ethnic,World & Ethnic,World & Ethnic,0.24
7Kbw2fTMOU43MrqXdGzroh,Mimi Webb,Ghost of You,Ghost of You,74,158063,False,0.737,0.858,3,-4.1,1,0.0648,0.0537,0.0,0.0825,0.65,126.254,4,Folk & Country,Pop & Dance,Folk & Country,0.66
67ro5CI8btmAJsYfYKvM29,The Libertines,Can't Stand Me Now,Never Never,52,147133,False,0.688,0.802,11,-4.321,1,0.0683,0.000384,0.0008,0.0652,0.649,111.63,4,Rock & Metal,Pop & Dance,Rock & Metal,0.35
24f7PzdjrmQhLjFraK5DC8,Davide Dalli Cardillo;Alessandro Grops,Ultimate Beats PANAM,Shaker,19,378827,False,0.801,0.528,11,-7.422,0,0.0732,0.0151,0.914,0.36,0.264,128.004,4,Pop & Dance,Pop & Dance,Pop & Dance,0.82
1SriSmjLbioX6dXhi9Oolw,The Smith Street Band,Don't Waste Your Anger,Don't Waste Your Anger,26,388087,False,0.252,0.825,11,-5.023,1,0.0499,0.00248,0.000577,0.638,0.134,125.021,4,Rock & Metal,Rock & Metal,Rock & Metal,0.48
6oORGABaHm2fDLgp0DcIUw,Frontliner,Scantraxx Special 018,Warphole,20,379214,False,0.684,0.828,6,-7.709,0,0.186,0.0583,0.223,0.564,0.0803,149.98,4,Pop & Dance,Pop & Dance,Pop & Dance,0.64
3nGWzFBJ5tMzHWAgs16fK6,The Heavy,The Glorious Dead,What Makes A Good Man?,56,226380,False,0.456,0.803,2,-4.265,1,0.0786,0.000259,0.000368,0.291,0.333,186.15,4,Jazz & Blues,Rock & Metal,Jazz & Blues,0.46
6JgjIRRv7uMSEjzzxHTQoh,Harold van Lennep,Liberation,Liberation,61,149088,False,0.628,0.836,3,-7.071,1,0.072,0.702,0.627,0.131,0.372,99.992,4,Pop & Dance,Pop & Dance,Pop & Dance,0.27
0jbWzbyfQ6X45AvzgNfOYj,Merengues Dorados,"A Bailar Salsa!, Vol. 2",Carmelina,38,243000,False,0.639,0.694,5,-10.084,1,0.0487,0.027,0.0,0.141,0.623,102.699,4,Folk & Country,Rock & Metal,Folk & Country,0.27
0gYoxml65MapKIfknvT4V3,Dean Martin,Weihnachten Playlist,Let It Snow! Let It Snow! Let It Snow!,0,115240,False,0.484,0.332,1,-10.312,1,0.037,0.787,0.0,0.373,0.683,134.999,4,Jazz & Blues,Jazz & Blues,Jazz & Blues,1.0
5mrApZmMp7KTzIzSDaof9e,Joe Arroyo,20 Exitos Originales,La Mini Mini,32,243320,False,0.724,0.88,10,-3.777,1,0.158,0.467,0.0,0.0842,0.745,117.863,4,Folk & Country,Folk & Country,Folk & Country,0.45
2htQw6jG3qS8dciE7UhbAG,El Kuelgue,Fierrín (Lado A),Planeta Numir,48,213240,False,0.62,0.606,6,-8.259,0,0.0443,0.494,0.000332,0.218,0.681,94.067,4,Folk & Country,Folk & Country,Folk & Country,0.46
5V7c3vhgVN0VXJrRfAAcp8,Ultraje a Rigor,18 Anos Sem Tirar,Nós Vamos Invadir Sua Praia,45,328200,False,0.292,0.98,4,-5.588,0,0.225,0.000502,0.00126,0.988,0.517,167.889,4,Folk & Country,Rock & Metal,Folk & Country,0.51
2TnJ7kH2DC8TO87nNedyQS,Cavaleiros do Forró;Henrique,"O Karatê, Vol. 2 (Ao Vivo)",Se Rei pra Lá - Ao Vivo,41,233430,False,0.617,0.886,11,-6.54,1,0.129,0.175,0.0,0.355,0.882,137.913,4,Folk & Country,Folk & Country,Folk & Country,0.28
1lbUtnuS8AYvKd0lziKpJ4,Adam Beyer;Layton Giordani;Green Velvet;Pleasurekraft,Space Date Remixes,Space Date - Pleasurekraft Remix,48,549051,False,0.723,0.822,10,-9.421,0,0.0452,0.000607,0.788,0.112,0.0629,127.007,4,Pop & Dance,Pop & Dance,Pop & Dance,0.97
7vVgN04eLKRBb7MW7pfOT0,ENHYPEN,DIMENSION : ANSWER,Upper Side Dreamin’,56,189402,False,0.608,0.886,0,-3.027,1,0.0773,0.0281,0.0,0.446,0.783,106.02,4,Pop & Dance,Pop & Dance,Pop & Dance,0.68
3tlfkKhRUhfgPeChWLunao,Poisonblack,Lust Stained Despair,Nothing Else Remains,21,235053,False,0.326,0.978,11,-5.098,0,0.124,3.86e-06,1.71e-06,0.0634,0.288,174.805,4,Other / Misc,Rock & Metal,Other / Misc,0.77
4e4iAJsWibbUk5P7RCL6GQ,Sabbat,Envenom,Satan Bless You,18,188772,False,0.0848,0.991,11,-8.197,0,0.0769,0.00817,0.45,0.219,0.108,178.755,4,Rock & Metal,Rock & Metal,Rock & Metal,0.61
1lg5FyqnfWZlQbRxmTr7Yb,Dilsinho,Open House (Ao Vivo),Onze e Pouquinho - Ao Vivo,43,186140,False,0.536,0.807,0,-6.335,1,0.045,0.405,0.0,0.98,0.682,141.923,4,Folk & Country,Folk & Country,Folk & Country,0.98
5tsR0gOyNooCLDjaGpUJMp,Mc Davi;MC Kapela,Fé em Deus,Fé em Deus,44,192000,True,0.737,0.749,8,-3.817,0,0.108,0.389,0.0,0.106,0.803,89.891,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.32
6zfWbuo45Z7eQLS54NIk0i,Fossils,Fossils,Dekho Manashi,32,449934,False,0.389,0.428,2,-10.672,0,0.0348,0.251,3.21e-05,0.103,0.211,116.5,4,Folk & Country,World & Ethnic,Folk & Country,0.28
2v4Tr06c6pj4omEgluFfIh,Muffin Songs,70 Best Kids Songs with Muffin Songs,The Finger Family (Daddy Finger),61,63570,False,0.873,0.575,2,-9.233,1,0.0637,0.175,0.000546,0.319,0.862,112.044,4,Comedy & Children,Comedy & Children,Comedy & Children,0.5
3HE50TVRquwXe9yv2HFoNL,Three Days Grace,One-X,Never Too Late,70,209333,False,0.433,0.778,2,-4.68,0,0.0371,0.00838,0.0,0.163,0.217,149.864,4,Rock & Metal,Rock & Metal,Rock & Metal,0.49
4pdOiZHDL6L12U8KhMdTS7,Pandit Jasraj;Kumari Shweta Pandit,Mahalakshmi,Shree Sukt,27,704470,False,0.524,0.173,11,-10.675,1,0.155,0.989,3.11e-06,0.0839,0.503,75.514,3,Classical & Opera,Comedy & Children,Classical & Opera,0.29
68HWluL8NkjxrjlRATJ1nW,Zezé Di Camargo & Luciano,Zezé Di Camargo & Luciano 1993,Tudo de Novo,44,291106,False,0.693,0.48,11,-11.345,1,0.0249,0.254,4.85e-06,0.0867,0.54,108.049,4,Folk & Country,Folk & Country,Folk & Country,0.26
7vhmrYJpwkKyPvJGNMSInL,Vybz Kartel;Gaza Slim,Wickedest Ride,Wickedest Ride,20,182653,False,0.708,0.772,5,-3.759,0,0.175,0.298,0.0,0.129,0.448,84.56,4,World & Ethnic,World & Ethnic,World & Ethnic,0.49
43f3oGrYrjcB06aNPVXH2T,Evgeny Grinko,Outtakes,Wind Brought,61,84948,False,0.282,0.0663,0,-24.072,0,0.0448,0.989,0.93,0.0985,0.155,209.557,4,World & Ethnic,Classical & Opera,World & Ethnic,0.38
3JLp0nKPNJKfeFWJMJYj1g,Bethel Music;Brian Johnson;Jenn Johnson,"Peace, Vol. II",Battle Belongs,45,372546,False,0.563,0.307,10,-11.49,1,0.0286,0.863,3.2e-05,0.108,0.25,131.91,4,World & Ethnic,World & Ethnic,World & Ethnic,0.42
68UU9oaQtMDnh6PRlW842H,Princess Nokia,Everything Sucks,I Like Him,66,132453,True,0.893,0.579,9,-8.995,1,0.113,0.0641,0.000121,0.215,0.611,133.018,4,Rock & Metal,Other / Misc,Rock & Metal,0.32
2DDOQBKGmkv7bPoYF1bELz,Armaan Malik;Thaman S,Tholi Prema,Ninnila,60,234883,False,0.699,0.467,6,-6.363,1,0.0298,0.505,2.5e-06,0.152,0.277,128.989,4,Folk & Country,Folk & Country,Folk & Country,0.29
5KFEB8X5Xmpmsv5j8rHjML,Fernando & Sorocaba;Guilherme & Benuto,Você Não é de Bar (Ao Vivo),Você Não é de Bar - Ao Vivo,47,151950,False,0.622,0.934,9,-2.01,1,0.107,0.309,0.0,0.391,0.922,169.999,4,Folk & Country,Folk & Country,Folk & Country,0.86
1ggRwygftCM9HKYY9Vrqgf,Larry The Cable Guy,Remain Seated,Remain Seated,22,247696,False,0.46,0.8,6,-11.374,1,0.951,0.775,0.0,0.93,0.189,52.616,3,Comedy & Children,Comedy & Children,Comedy & Children,0.97
6OXVlYroLngLVBZ7egnEyV,Shiritsu Ebisu Chugaku,エビ中 秋声と螻蛄と音楽の輝き 題して「ちゅうおん」2021(Live),ナンダカンダ - ちゅうおん2021 Live ver.,17,114426,False,0.693,0.91,1,-4.745,0,0.0362,0.00695,0.0,0.145,0.745,127.005,4,Pop & Dance,Pop & Dance,Pop & Dance,0.56
0CTCw0rle4Vi4prxtuIdKR,Bad Boy Bill,I Don't Wanna Stop,I Don't Wanna Stop,5,203809,False,0.768,0.692,5,-5.304,0,0.0386,0.00627,0.727,0.291,0.476,126.036,4,Pop & Dance,Pop & Dance,Pop & Dance,0.81
2khJckZKgm10rTK583uKuQ,Sarah Kang;Takahiro Izumikawa,about time,about time,56,193047,False,0.713,0.421,11,-8.692,1,0.0362,0.657,2.32e-06,0.139,0.59,79.005,3,Ambient & Chill,Folk & Country,Ambient & Chill,0.3
1TohQ1NkOm8B954rG4O0dV,CoComelon,"CoComelon Kids Hits, Vol. 5",Thank you Song,53,183917,False,0.722,0.423,1,-12.452,1,0.042,0.692,3.74e-06,0.0875,0.944,180.018,4,Comedy & Children,Comedy & Children,Comedy & Children,0.28
4FIReaKIlDRnhfaPe9SXep,Krakota;Scrufizzer,Way We Move,Way We Move,50,237931,False,0.549,0.872,7,-2.933,0,0.0435,0.478,0.0141,0.364,0.305,173.969,4,Pop & Dance,Pop & Dance,Pop & Dance,0.33
7xmwLmkoWpghkq8jyEhtbx,Arctic Monkeys,Do I Wanna Know?,Do I Wanna Know?,54,273424,False,0.535,0.574,2,-6.865,0,0.0372,0.35,9.96e-05,0.12,0.445,84.984,4,Rock & Metal,World & Ethnic,Rock & Metal,0.27
4j6qfCtWcSVUls9zmWHuNI,Idlefon,Intensive Collectivity Known As City,Where Voices Vanish,0,241633,False,0.658,0.549,1,-17.113,0,0.0494,0.0909,0.911,0.175,0.347,100.023,4,World & Ethnic,Pop & Dance,World & Ethnic,0.48
0HyUg9qRtBLzzbo0ZqfUu4,Bhuvan Bam,Heer Ranjha,Heer Ranjha,56,261804,False,0.539,0.547,2,-11.391,1,0.0345,0.842,0.00771,0.0774,0.175,97.066,3,Rock & Metal,World & Ethnic,Rock & Metal,0.33
79SKP05U8m18ERyXnXSElZ,The Cars,Candy-O (Expanded Edition),Candy-O - 2016 Remaster,27,156093,False,0.576,0.882,9,-8.384,1,0.031,0.00541,0.0292,0.3,0.845,123.852,4,Pop & Dance,Pop & Dance,Pop & Dance,0.33
3lHoL4ofPul04MCOsGXxnZ,Lee Richardson;Jonathan Murill;Tom Ford;James Cocozza;Sarah Norman,Tribal Pop,Here Comes the Thunder,47,157308,False,0.692,0.659,5,-4.909,0,0.0585,0.00832,7.17e-06,0.0854,0.26,90.023,4,Jazz & Blues,Pop & Dance,Jazz & Blues,0.34
1EuLtNbmOQuoWvIxWRGtcu,The Crystal Method;Plump DJs;Future Funk Squad,Reunified Forms,Lockdown - Plump DJs Remix,14,270147,False,0.688,0.808,11,-7.42,1,0.0443,0.00853,0.807,0.137,0.749,126.988,4,Pop & Dance,Pop & Dance,Pop & Dance,0.95
2iReUnxMKqjgEu4mTapGHt,Masters of Ceremony,Hardcore Will Survive,A Way Of Life,16,326485,False,0.723,0.716,8,-11.396,1,0.0786,0.13,0.515,0.0745,0.414,167.524,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.65
1PEqmiMV2RWoIWxY3dsSF0,Johnny Burnette & The Rock 'N' Roll Trio,Tear It Up: The Complete Legedary Coral Recordings,You're Undecided - Single Version,24,117906,False,0.762,0.536,4,-7.876,1,0.0418,0.278,0.000122,0.364,0.574,110.36,4,Rock & Metal,Comedy & Children,Rock & Metal,0.25
3KhYaYbgpORqQRMIWaSU2b,Gabby Barrett,Your Perfect Soundtrack,Pick Me Up,0,169440,False,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4,Folk & Country,Folk & Country,Folk & Country,1.0
20iJjrQc6GRWDncFtrqWnd,Rota,Kukla,Kukla,41,157714,False,0.779,0.458,4,-13.562,0,0.133,0.0981,0.0289,0.0878,0.0543,104.903,4,World & Ethnic,Pop & Dance,World & Ethnic,0.3
4b7EP2BqMTcT0gVUOGXP54,Anatoliy Aleksandrovich,Velikie ispolniteli Rossii XX veka: Luchshie romansy,Na zare ty ejo ne budi,0,180629,False,0.375,0.386,11,-15.846,0,0.196,0.989,0.0328,0.267,0.512,92.948,4,Folk & Country,Folk & Country,Folk & Country,0.83
14N3tALR3Mhf7UHpJRKk4L,The Front Bottoms,Talon Of The Hawk,Twin Size Mattress,71,264676,False,0.325,0.867,4,-5.53,1,0.0809,0.00548,4.33e-06,0.103,0.336,144.866,4,Other / Misc,Rock & Metal,Other / Misc,0.63
5dLGgdtMSSthUP5mJxmazN,Rubel;Adriana Calcanhotto,Você Me Pergunta,Você Me Pergunta,41,234938,False,0.673,0.127,9,-17.467,1,0.0386,0.885,0.0,0.122,0.271,89.981,4,Folk & Country,Folk & Country,Folk & Country,0.47
3yrSvpt2l1xhsV9Em88Pul,Van Morrison,Blowin' Your Mind!,Brown Eyed Girl,80,183306,False,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,4,Folk & Country,Rock & Metal,Folk & Country,0.29
0I329vpTJRdSRjEcWaQsSL,Simple Plan;Natasha Bedingfield,Get Your Heart On! (Deluxe Edition),Jet Lag (feat. Natasha Bedingfield),64,204526,False,0.535,0.962,11,-3.453,1,0.0638,0.00361,0.0,0.163,0.687,144.984,4,Rock & Metal,Rock & Metal,Rock & Metal,0.49
5zCuSaARd2hGfGTNf6o2Gq,Rodney Carrington,Nut Sack,Tips On Marriage - Live,25,221573,True,0.539,0.658,6,-12.605,1,0.886,0.873,0.0,0.913,0.234,100.511,4,Comedy & Children,Comedy & Children,Comedy & Children,0.97
3PvhJcV5xv7E1ImIfbRYeM,Kill The Noise;Feed Me,OCCULT CLASSIC,I Do Coke,52,226973,True,0.774,0.895,11,-3.846,0,0.233,0.00224,0.0794,0.804,0.533,106.945,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.38
7nudwi49ZHlgt6AtNNgVnJ,Tritonal;HALIENE;SCHALA;Jorza,Tritonia 400,Long Way Home (Tritonia 400),0,304390,False,0.584,0.77,11,-3.514,0,0.0644,0.0113,3.39e-05,0.418,0.411,129.913,4,Hip-Hop & R&B,Pop & Dance,Hip-Hop & R&B,0.48
2tuQw5tjyp5VaCCtsJ832U,Apoptygma Berzerk,7 - Deluxe Bonus Track Edition (Remastered),Deep Red,21,239786,False,0.55,0.981,11,-5.632,0,0.0531,0.123,0.558,0.115,0.587,131.962,4,Rock & Metal,Pop & Dance,Rock & Metal,0.3
6ZUgqzF93RA6rnKIS6DXoa,Os Barões Da Pisadinha;Xand Avião,Conquistas (Ao Vivo),Basta Você Me Ligar - Ao Vivo,52,182976,False,0.599,0.914,5,-2.415,0,0.0629,0.5,0.0,0.694,0.831,168.008,4,Folk & Country,Folk & Country,Folk & Country,0.86
5Zw163DqSAk404ekrdfvfD,George Jones,Starday & Musicor Originals,Once A Day,12,145186,False,0.445,0.254,0,-15.018,1,0.0315,0.735,0.0,0.0904,0.706,131.252,4,Folk & Country,Folk & Country,Folk & Country,0.87
0AYctXMTV1O8aYjSEOBSWi,Coti,Coti Sorokin Y Los Brillantes En El Teatro Colón (Live At Teatro Colón / 2018),Diamante - Live At Teatro Colón / 2018,27,291041,False,0.399,0.759,4,-6.529,1,0.0353,0.396,0.0,0.974,0.395,85.916,4,World & Ethnic,Folk & Country,World & Ethnic,0.31
1WC8XL2CCH0JLD0ZyvWShA,Jesse Cook,Vertigo,Canción Triste,44,301826,False,0.655,0.165,1,-16.415,0,0.034,0.954,0.926,0.0941,0.494,138.02,4,Rock & Metal,Ambient & Chill,Rock & Metal,0.37
1rALbwWIr7EcaDTM4VgYXK,"Amores Tangos;Negro Falótico;""Pepo"" San Martín",Fronterabierta,Vuelvo al sur,21,242028,False,0.37,0.467,9,-12.189,0,0.0853,0.446,0.00054,0.324,0.339,133.254,5,Folk & Country,World & Ethnic,Folk & Country,0.27
6S4OkRjGoePPB0V7CUm2Vh,Ainbusk,Ainbusk,Kom så far vi härifrån,38,243866,False,0.494,0.668,5,-7.152,1,0.0329,0.245,1.18e-06,0.0732,0.511,140.054,4,Other / Misc,Folk & Country,Other / Misc,0.36
7EdFmnGr4QvCpuMtcP1AC0,The Cactus Channel,Stay a While,Stay a While,58,255845,False,0.505,0.607,11,-8.886,0,0.03,0.135,0.876,0.175,0.767,154.269,4,Hip-Hop & R&B,Ambient & Chill,Hip-Hop & R&B,0.3
2EtZFeLn9msgg4qJzT9Vql,The Libertines,The Libertines,Can't Stand Me Now,62,203733,True,0.368,0.936,4,-3.207,1,0.0623,0.0146,0.00192,0.0923,0.568,164.427,4,Rock & Metal,Rock & Metal,Rock & Metal,0.52
32tZTpPLhi5N3I0rkGIvVN,Ira Stein,Carousel,A Place Without Words,22,278826,False,0.331,0.145,10,-18.287,0,0.039,0.912,0.786,0.0928,0.111,143.631,4,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.69
6IcEvBL0a04cQEqVEGVEb1,Grupo Presença;Mc Don Juan,Pagode do Presença | Made In Funk (Ao Vivo),Vai Ter Que Aguentar - Ao Vivo,41,156230,False,0.752,0.717,6,-7.072,1,0.0355,0.702,1.24e-06,0.395,0.867,129.953,4,Folk & Country,Folk & Country,Folk & Country,0.78
69s2iTRKWlzBF7wHp0pT60,Matt Nash,Half Human,Now Or Never,52,129787,False,0.728,0.869,5,-5.452,0,0.0568,0.00266,0.000276,0.131,0.323,124.015,4,Pop & Dance,Pop & Dance,Pop & Dance,0.81
7JKeRODQpE6XSOkHUYJrc3,Ghost,Halloween 2022,Square Hammer,0,239293,False,0.529,0.903,2,-4.396,0,0.0483,3.31e-05,0.182,0.259,0.746,129.986,4,Rock & Metal,Rock & Metal,Rock & Metal,0.92
77Da7nPpG4Kfy2rPfVzOBU,Dhanush;Jonita Gandhi,"Engleesu Lovesu (From ""Pakkiri)""",Engleesu Lovesu,50,219954,False,0.759,0.537,6,-8.059,1,0.0452,0.521,0.000197,0.101,0.654,109.973,4,Pop & Dance,Folk & Country,Pop & Dance,0.3
6jpOvC9iucgAnJm7vwyXm6,SG Lewis;Tove Lo,Call On Me (with Tove Lo),Call On Me (with Tove Lo),62,196314,False,0.523,0.908,6,-5.009,0,0.0799,0.00179,0.00543,0.168,0.328,121.0,4,Hip-Hop & R&B,Rock & Metal,Hip-Hop & R&B,0.49
1GPRgnSUZcUe6xWG1fJwwy,Mattos Nascimento,Harpa Cristã,Que Mudança,42,159764,False,0.578,0.334,7,-9.627,1,0.0286,0.0162,3.88e-06,0.294,0.698,175.282,4,Hip-Hop & R&B,Folk & Country,Hip-Hop & R&B,0.34
1nd0AX0VYGQb2pF442YqGj,Dario Marianelli;Jean-Yves Thibaudet,Pride and Prejudice - OST,"Liz On Top Of The World - From ""Pride & Prejudice"" Soundtrack",56,82773,False,0.217,0.117,3,-21.398,1,0.0374,0.975,0.911,0.0573,0.0388,46.755,3,Ambient & Chill,Ambient & Chill,Ambient & Chill,0.35
